CID,用户名,评论时间,评论地点,评论内容,评论点赞数,评论数量
7443600483984147252,琳,2024-12-02 08:11:40,福建,人性本恶，世界唯物主义，怎能不贪,0,0
7441932149479441192,德茶轩,2024-11-27 20:17:36,山东,慈不带兵义不养财,0,0
7442800629933769472,阿貝好朋友,2024-11-30 08:12:03,中国台湾,東阿不就膠東嗎？,1,0
7454564895150244660,音乐想象,2024-12-31 21:19:06,山西,想法里缺少小人吧,0,0
7442624595511526204,钢,2024-11-29 17:04:39,辽宁,所以没什么好日子给老百姓过[思考],4,1
7441715669885944602,用户7722491937943,2024-11-27 06:17:39,山西,绑架者，与被绑架者    利益有根本性的冲突,1,0
7443375545934791482,康斯坦丁,2024-12-01 17:38:42,河南,人性本恶，根本制度若不能制约人性之恶，便再无进步。,0,0
7441755021547340604,breath,2024-11-27 08:50:19,上海,权利的来源不对,3,1
7443641643062870844,燕子飞飞 🍒,2024-12-02 10:51:20,甘肃,仁义，仁者见仁智者见智，没有一个标准,0,0
7451606705206772514,wkd,2024-12-23 21:59:48,黑龙江,@雾森雨 @Sax @70 @是圆还是缘 @清秋 @k. @H♡ @LiMoo @凉拌灰指甲 仁者无敌[捂脸],0,0
7441525145481265954,飞鹤肆伍,2024-11-26 17:58:15,天津,看看胖东来为什么被围攻，就知道了。,0,0
7442875759327281979,折腾的油腻大叔,2024-11-30 09:19:20,上海,谁的政，搞搞清楚。,1,0
7444342971794801417,AUV🌂,2024-12-04 08:12:51,甘肃,人间正道是沧桑！,0,0
7441484409054757692,五星市民,2024-11-26 15:20:11,北京,自上而下的封闭系统,0,0
7447829334709273353,The dark forest,2024-12-13 18:25:30,浙江,舆论在所谓的“读书人”手里，所以朱元璋和雍正两朝吏治最严的被批得最惨,6,0
7441527211234001675,宋广鑫323,2024-11-26 18:06:14,北京,给果烹了两个大臣[捂脸][捂脸][捂脸][捂脸],0,0
7447808278724150016,红月降临,2024-12-13 16:56:20,贵州,没有社会基础，,0,0
7441747497461383986,梚子,2024-11-27 08:21:08,江苏,说明舆论阵地的重要性,0,0
7441902682560840511,领头羊®,2024-11-27 19:05:57,江西,大合作有大成本。,0,0
7443684172817793801,苦因生育🍎,2024-12-02 14:11:44,湖南,裁判权、谁当裁判,0,0
7447885415661519655,ByteDance,2024-12-13 21:53:16,新疆,可以看看万历十五年，借明朝的衰亡指明仅靠儒家的仁去治天下，是跟不上时代的发展，逃不过宿命周期,1,0
7442922481436050233,前行者,2024-11-30 12:20:35,湖北,自古天可测海可量唯人心不可信。,0,0
7441495317487076105,燕大侠（泊谦）,2024-11-26 16:02:31,四川,人性自私贪婪而已，利益只有那么多，蛋糕只有那么大，此消彼长也，都是为了自己生存和生存得更好而已。,0,0
7454583535644394280,我爱吃海鲜,2024-12-31 23:13:47,北京,人性本恶,0,0
7441483742777131776,青剑,2024-11-26 15:17:37,四川,仁政打破了人性中善恶的平衡，阴阳不调势必生乱,1,6
7443278384597795622,灰色幽默,2024-12-01 11:21:41,浙江,知道他的对手是谁不  是人性,0,0
7447763112704426767,智喜寿司🍣,2024-12-13 13:50:22,上海,我是来评论区学习的,2,0
7444332719867314978,爱不在,2024-12-04 07:33:06,山东,制度而已，,0,0
7442826974274290467,用户3953130164035,2024-11-30 06:10:14,上海,人性不能直视，狗不能喂的太饱，何况人,0,0
7443424100238639924,长足乐之_,2024-12-01 20:47:09,吉林,天之道，损有余补不足，人之道，损不足补有余。这世界更多是人来治理的。,0,0
7442972374147040052,心痕,2024-11-30 15:34:15,广东,讲道理的怎么赢得了不讲道理的,3,0
7443599403241865984,公子,2024-12-02 08:07:29,江苏,天道使然,1,0
7443305024317686564,直上云霄,2024-12-01 13:05:06,江西,说穿了，就是不能违背中庸之道，下面的利益要保护，上司的利益要维护，寻求中间的道路。,11,1
7443219701083996963,user2285081380715,2024-12-01 07:34:02,山西,资本的力量自古就有,3,1
7441538470584484667,子龙,2024-11-26 18:49:57,宁夏,这不是朝代的问题，这是人性和制度的问题。,0,0
7441936901831246655,天下第6666帅,2024-11-27 21:00:17,北京,文景之治，说得对,0,0
7446454019415196416,宇宙大将军🇰🇵🇰🇵🇰🇵,2024-12-10 00:44:53,广西,君主可不喜欢宴子海瑞这种清官，大多数君主喜欢贪图享乐，骄奢淫欲，拥有这么大的权力，很难抵制住欲望，所以君主喜欢杨国忠和珅严嵩这种能为君主敛财，逢君之恶，讨好君主谄媚的佞臣,0,1
7441610422299919113,এ᭄那山、那树、那人、那狗ོꦿృ༊,2024-11-26 23:29:09,陕西,食物链顶端的必须是少数，都去了顶端就乱了[蜜蜂狗],0,0
7447361909689238281,Lawrence,2024-12-12 12:04:55,湖北,给仁政提供权力的基础，就是说仁政缺少军队人数和武器，经济不见得不足。胖东来就是例子。所以我才主张胖东来又群众基础时就要做大，干掉所有竞争对手，进军各行业。,7,0
7459330269361046335,Ension,2025-01-13 18:03:27,福建,透彻,0,0
7443391229162930978,雅和蕴,2024-12-01 18:39:35,四川,既得利益[饺子],0,0
7447315752347075386,心即当下,2024-12-12 08:28:49,湖南,唉，人性从来没变过,0,0
7447330777895568191,阿龍,2024-12-12 09:27:06,河南,[赞][赞]精品视频！,0,0
7443240210773312307,吉祥如意,2024-12-01 08:53:35,内蒙古,[赞]是呀,0,0
7441820318246011658,缘起缘尽,2024-11-27 13:03:40,广东,森林里有老虎，鳄鱼，小鹿，兔子，老鼠，蚂蚁。接数量比较，蚂蚁最多。这就是生物链吧。[得意],0,0
7441570506854597436,龍门书院,2024-11-26 20:54:16,贵州,千年制度，决定国家的走向,0,0
7447361934859010853,林墨炎,2024-12-12 11:57:19,广西,好,0,0
7449499951035794176,老葫,2024-12-18 05:53:42,安徽,善战者赫赫无功,0,0
7445373844117226299,互联网质量检验员,2024-12-07 02:53:42,上海,孝悌ti,0,0
7442670072748180259,独行侠～(^з^)-☆,2024-11-29 20:01:09,福建,王和百姓之间是五花肉,0,0
7442650623097635595,壹零,2024-11-29 18:45:40,北京,就是专权,0,0
7441730467386147611,雷雷挡不住,2024-11-27 07:15:00,爱尔兰,为啥离西天越近，妖怪越多是一个道理。,0,0
7445085932321129276,诗酒趁年华！,2024-12-06 08:15:55,浙江,"深刻！
古代社会治理结构性困局！
信息传导和体察实情的重要性！",0,0
7442940838763692810,混元自在,2024-11-30 13:31:49,重庆,务实的理想主义者。,0,0
7441801861244945187,悟茶☞上玄,2024-11-27 11:52:05,北京,只做加法，不做减法，早晚压垮啊,0,0
7444179798320333631,准备45元诺基亚了↙↙↙抖Xun正完了↙,2024-12-03 21:39:38,浙江,无贪无家[呲牙][呲牙][呲牙][呲牙],0,0
7443473202888196914,曲旺颉业,2024-12-01 23:57:44,北京,以史为鉴,0,0
7443025756009628425,带着mortal看世界,2024-11-30 19:01:21,北京,[思考]因为管理者是人，人就趋利。,0,0
7443757091518759691,银雨,2024-12-02 18:19:19,贵州,太牛批了你的解读,0,0
7441723360986727195,chjchj,2024-11-27 06:47:33,北京,人性的弱点,0,0
7446948319626904339,独上犀牛讲故事,2024-12-11 08:47:39,广东,[捂脸][捂脸][捂脸]仁正要明君！,1,0
7442099636339458876,钓鱼护不湿,2024-11-28 07:07:40,江苏,诅咒之地,0,0
7443283894452978472,常走夜路不带灯,2024-12-01 11:43:04,天津,把统治权交给AI，AI可以救人类[呲牙]。,2,2
7442206195564086027,朴净,2024-11-28 14:01:06,福建,背景音乐太大了，放小一点。,0,0
7442720873793258279,天香,2024-11-29 23:18:20,山东,三邪二满,0,0
7444025342770594571,秦,2024-12-03 11:40:21,山东,阶级矛盾不可调和,0,0
7442865968630170378,益丰大药房  ～ 宜捷便利店,2024-11-30 08:41:21,湖南,官难当，好官更难当,0,0
7442565676025758498,小楼老师讲文学,2024-11-29 13:16:02,山西,不是胎生，不是卵生，而是化生,1,0
7443233616001942329,沙暴我爱罗,2024-12-01 08:27:59,广东,很简单，人性本恶,0,0
7448023886861992758,用户0189463860090,2024-12-14 06:16:47,福建,可以相信群众的力量，不能相信群众的智慧,1,0
7441804437758690082,扛着自行车的候鸟,2024-11-27 12:02:04,湖北,天地不仁以万物为刍狗,0,0
7463636591392588544,玄正,2025-01-25 08:02:03,安徽,[赞][赞][赞],0,0
7441688937875669772,觉醒者🐺,2024-11-27 04:34:20,江西,值得思考！[赞][赞][赞][赞],0,0
7441804696639963916,毫无波澜,2024-11-27 12:03:04,黑龙江,交给科技。交给数字货币。,0,0
7441813742641496892,chow,2024-11-27 12:38:07,湖南,存在此有理，任何事都要有个度，物极必反,0,0
7443258610883379994,在路上1001,2024-12-01 10:05:01,北京,权力来源是贵族大户,0,0
7441569344188646179,西瓜@糖,2024-11-26 20:49:44,湖南,一切问题的根源在于人性的贪婪[灵机一动],1,0
7441850766833353508,重上井冈山.,2024-11-27 15:01:50,河北,需要一个好老师[流泪],0,0
7442704554179183420,该账号被永久封禁,2024-11-29 22:14:54,上海,想下载[流泪],0,0
7443281638315918120,摩醯首罗天王,2024-12-01 11:34:19,河北,送礼不送礼的差别,0,0
7442687895121642278,平平,2024-11-29 21:10:18,重庆,是人性的弱点,0,0
7444039563020632873,詹姆斯麦卡沃伊,2024-12-03 12:35:29,重庆,好视频好内容,0,0
7441490940555477787,静 之,2024-11-26 15:45:34,湖北,,0,0
7441832492238193468,热心市民L先生,2024-11-27 13:50:55,湖南,人性决定的。人性复杂，发生的事就不会简单，所以没办法一概而论,0,0
7441767228623848202,拈花不语装作佛,2024-11-27 09:37:39,北京,都是人祸,0,0
7441765667961684748,开奔驰的舒克,2024-11-27 09:31:39,上海,开悟[灵机一动],0,0
7443052422992790331,星火燎原,2024-11-30 20:44:51,湖南,都是在人性的欲望中周旋！,0,0
7442920124778857216,我笑黄巢不丈夫,2024-11-30 12:11:29,浙江,输在人性上！,1,0
7443323735418389282,愚人自乐,2024-12-01 14:17:45,辽宁,反向淘汰。自上而下必然结果。,0,0
7442190975567823667,用户9619951834797,2024-11-28 13:02:02,四川,三战开始,0,0
7450353010724930343,最近没书偷啊,2024-12-20 12:54:51,江西,人性私欲不灭，仁政就永远是昙花一现的花朵。,0,0
7441625289585345318,华仔,2024-11-27 00:26:57,湖北,能力问题，体质问题，怎么都搞不好,0,0
7441499337483961140,中国人的前额叶不容侵犯,2024-11-26 16:52:36,上海,好文，值得点赞,3,0
7441515453526442804,幸福里宵宫,2024-11-26 17:20:38,北京,做什么事情都需要智慧，,0,0
7441617370429244214,Lee,2024-11-26 23:56:12,广东,先生大才啊！,0,0
7443309996542591804,天高云淡,2024-12-01 13:24:21,广东,善胜者无功，同理！,0,0
7441563750266602298,LTIME,2024-11-26 20:28:02,辽宁,燕子你应该自立为王,0,0
7444722936022139706,晨光中文国际学校,2024-12-05 08:47:20,缅甸,深刻,0,0
7442610116135879439,用户3940558363632,2024-11-29 16:08:29,江苏,难怪粮食价格这么低,0,0
7442649631944999730,八卦三,2024-11-29 18:41:47,黑龙江,舒服自己，也不亏呀一,0,0
7441909501147955980,孤独的行者,2024-11-27 18:49:43,河北,国之难,0,0
7446579755217273641,💪笑生,2024-12-10 08:52:47,上海,关键在于，“仁与不仁由谁来判断,0,0
7443968590150009641,用户715044209649,2024-12-03 08:00:06,内蒙古,人之初性本善！,0,0
7451938886697337640,叶飘,2024-12-24 19:28:50,北京,百姓说好的不是好[看],0,0
7443007636708623164,H99,2024-11-30 17:51:02,江苏,就是不能给吃饱，也不能太饿,0,0
7441992086566208313,，,2024-11-28 00:10:16,上海,三邪二谗[捂脸],0,0
7443742868261716772,北京腾退回迁房涛哥,2024-12-02 17:24:11,北京,此局无解,0,0
7441544649250063161,用户9592877952988,2024-11-26 19:13:53,浙江,照样画葫芦[捂脸],0,0
7441654176592167731,刚,2024-11-27 02:19:32,广东,GDP,0,0
7442120635444380453,水清浅,2024-11-28 08:29:03,河北,人有私欲,0,0
7442641550934754075,南关,2024-11-29 18:10:27,安徽,不是我杀的，我那天没看电视。,0,0
7441804356116841228,皆醒独醉,2024-11-27 12:01:44,上海,于成龙,0,0
7444776718566720271,远村,2024-12-05 12:16:00,江苏,好文[赞][赞][赞],0,0
7444772585075786496,menglong,2024-12-05 11:59:57,福建,说白了仁政是什么玩意？要么没实力搞氏族，要么搞不了文官，这两家安安稳稳过了十几年然后圈钱圈爽了给你编个仁政的名头。有实力的早给他俩干了,0,0
7444770442290725683,另半颗丸子🌈,2024-12-05 11:51:40,湖北,是验证了一句话:人性本恶,0,0
7444735454891082496,日落夕鸟,2024-12-05 09:35:55,山东,闭环,0,0
7444735157027881785,天街小雨,2024-12-05 09:34:42,山东,活着,0,0
7444728936979989307,Abel L,2024-12-05 09:10:36,重庆,人性,0,0
7444722936022139706,晨光中文国际学校,2024-12-05 08:47:20,缅甸,深刻,0,0
7444706217798828815,Jim,2024-12-05 07:42:29,北京,分析浮于表面,0,0
7444654906473988904,用户4587720393276,2024-12-05 04:23:51,浙江,根本原因在于凡人君王,0,0
7444555264378815291,孤风,2024-12-04 21:56:38,山西,每一个朝代都是沙漠里种树，不输咋[捂脸],0,0
7444370652864201524,崇德,2024-12-04 10:00:20,山东,根正树不歪，越是真理越简单。[感谢],0,0
7444276303546958630,本悟,2024-12-04 08:34:45,湖南,如果我是晏子，我会说：景公，眼见为实呀，您得亲自到东阿走一遭，看看那里的百姓有多拥护你,0,0
7444343822794654514,山河,2024-12-04 08:16:10,河北,抢电动车,0,0
7444342971794801417,AUV🌂,2024-12-04 08:12:51,甘肃,人间正道是沧桑！,0,0
7444332719867314978,爱不在,2024-12-04 07:33:06,山东,制度而已，,0,0
7444266240640074533,手机用户92863453532,2024-12-04 03:15:36,山西,[666][666][666],0,0
7444240913285874472,后浪推前浪,2024-12-04 01:37:13,河北,权衡是一门艺术，掌握了它就掌握了火候,0,0
7444223779494527784,用户967889416975,2024-12-04 00:30:26,新疆,不知道,0,0
7444210015579980585,路人,2024-12-03 23:36:56,广东,[666],0,0
7444187694752727842,syscn,2024-12-03 23:02:52,湖北,这个输是谁定义的,0,0
7444179798320333631,准备45元诺基亚了↙↙↙抖Xun正完了↙,2024-12-03 21:39:38,浙江,无贪无家[呲牙][呲牙][呲牙][呲牙],0,0
7444156698632061731,用户0451846822682,2024-12-03 20:10:00,陕西,几千年没有仁,0,0
7444120230269371136,此时情绪此时天,2024-12-03 17:48:29,广东,人性！,0,0
7444051665721885498,白日将尽,2024-12-03 13:22:24,江苏,因为有个底层逻辑错了，养鸡的目的不是为了让鸡过得好,0,0
7444042789523342114,祥云,2024-12-03 12:48:02,青海,人性本恶,0,0
7444041208168596236,科技探索,2024-12-03 12:41:50,广东,信息不通,0,0
7444039563020632873,詹姆斯麦卡沃伊,2024-12-03 12:35:29,重庆,好视频好内容,0,0
7444026445499237171,南橘北枳,2024-12-03 11:44:36,陕西,物理消灭权贵阶层可以解决问题！[赞],0,0
7444025778569741066,专治雅过敏,2024-12-03 11:41:57,北京,所以，要掌握媒体,0,0
7444025342770594571,秦,2024-12-03 11:40:21,山东,阶级矛盾不可调和,0,0
7444019912031454010,游泳得卧虎,2024-12-03 11:19:13,浙江,说的对,0,0
7444019346282103612,李livi,2024-12-03 11:17:00,河南,民心大部分这都是文官笔下的好恶，参考意义有限,0,0
7444016219336327945,零度雨（当时明月在，曾照彩云归）,2024-12-03 11:04:53,福建,依法治国,0,0
7444014150144066343,众木成林刘丰木（佳好）,2024-12-03 10:56:54,四川,人性看来本恶,0,0
7444013621904622348,人生见面不如闻名,2024-12-03 10:54:51,新疆,好一个三邪二馋[赞],0,0
7443998646469460788,亦览众山小,2024-12-03 10:39:51,江苏,[赞],0,0
7443997970355651369,走向远方,2024-12-03 09:54:05,广东,仁政本身就是个谎言,0,0
7443988660376830731,简.生命.运动！热爱足球！爱美食！,2024-12-03 09:17:59,湖北,仁不应该是王对民的施舍！是世间常态,0,0
